,item,item_index,count,responses,rt,age,trial_type,rating
5721,optical borrowing,5721,9,[-3 -3 -2 -3 -2 -3 -3 -3  0],4327.111111111111,33.77777777777778,crit,-2.4444444444444446
13257,optical byte,13257,8,[-3 -3 -1 -3 -1 -3 -3 -3],3167.5,35.75,crit,-2.5
550,optical casualty,550,5,[ 3 -3 -2 -3 -1],4583.8,29.6,crit,-1.2
14087,optical ceiling,14087,6,[ 1  2 -2  2 -2  3],5106.833333333333,34.5,crit,0.6666666666666666
10706,optical charm,10706,10,[-1 -2  1  0  3  1 -3  0  1 -2],6432.3,30.1,crit,-0.2
11560,optical cliff,11560,11,[ 1 -3 -2 -3  1 -1 -2 -3 -3 -3 -3],4693.0,31.09090909090909,crit,-1.9090909090909092
14024,optical cycling,14024,10,[-2  3 -3  3 -2 -3 -2 -3 -3 -3],3837.4,31.7,crit,-1.5
4485,optical debate,4485,14,[ 2 -1  0 -3 -3  1 -1 -3 -3 -3 -3  1  0  2],3882.0714285714284,37.0,crit,-1.0
8501,optical doll,8501,4,[-1  1 -2 -3],18045.0,34.5,crit,-1.25
5783,optical ear,5783,9,[-3 -3 -3 -3  1  3 -3  3 -3],6068.666666666667,28.555555555555557,crit,-1.2222222222222223
4382,optical excavation,4382,13,[ 0 -3 -1 -3 -3 -1  2  0 -1  3  3 -3 -1],5364.0,27.923076923076923,crit,-0.6153846153846154
7524,optical excess,7524,10,[-3 -3  1 -3 -2 -1 -2 -3 -3 -3],3855.1,26.3,crit,-2.2
3573,optical fall,3573,12,[ 3  2 -2 -2 -2 -3 -2 -2 -3  0  2 -3],3663.5833333333335,36.333333333333336,crit,-1.0
6020,optical flank,6020,13,[-3 -3 -2 -2 -1 -3 -3 -2 -2 -3 -3 -3 -3],5250.923076923077,26.153846153846153,crit,-2.5384615384615383
5771,optical folder,5771,4,[-1 -3  0 -2],5868.0,33.5,crit,-1.5
14727,optical footballer,14727,5,[-2 -3 -3 -3 -1],3543.0,40.6,crit,-2.4
4208,optical fridge,4208,7,[-3 -2 -3 -3 -3 -3 -3],3333.0,42.857142857142854,crit,-2.857142857142857
19394,optical friendship,19394,4,[ 0 -3  0 -3],4218.0,32.0,crit,-1.5
7303,optical grandmother,7303,9,[-3  3 -2 -2 -3 -3 -3 -3 -3],4291.444444444444,31.11111111111111,crit,-2.111111111111111
7559,optical heaven,7559,5,[-2  2 -1 -2  3],4788.0,41.8,crit,0.0
7010,optical hip,7010,8,[-3 -3 -3 -3 -3 -3 -1 -3],4433.0,38.0,crit,-2.75
16375,optical leadership,16375,12,[-3 -1 -2 -2 -1 -2  0 -1  1  2 -3 -3],5872.5,27.666666666666668,crit,-1.25
3192,optical limestone,3192,5,[ 2 -3 -2 -3 -3],7658.2,30.4,crit,-1.8
16045,optical monument,16045,3,[-3 -2 -1],11140.666666666666,35.666666666666664,crit,-2.0
18590,optical nest,18590,9,[-2  2 -3 -2 -3  0  1 -3 -3],4532.555555555556,32.333333333333336,crit,-1.4444444444444444
15828,optical physician,15828,7,[1 0 3 2 0 1 3],4605.285714285715,32.142857142857146,crit,1.4285714285714286
9125,optical planting,9125,10,[-2  1 -2 -3 -3 -3 -3  1 -3 -3],16276.8,29.3,crit,-2.0
14459,optical riot,14459,6,[-3 -3 -3 -3 -3 -3],4282.0,39.333333333333336,crit,-3.0
15409,optical sanctuary,15409,11,[-3  1 -1 -2 -1 -3 -3  1 -3 -3 -3],4187.545454545455,28.363636363636363,crit,-1.8181818181818181
9963,optical scenery,9963,9,[ 1  2  1  0  2  1 -1  1 -2],4044.6666666666665,30.0,crit,0.5555555555555556
18064,optical showcase,18064,8,[ 0 -2  1  1  3  3 -1  0],4400.0,27.5,crit,0.625
14344,optical spouse,14344,11,[-3 -3 -3 -1 -3 -3 -3 -3 -3 -3 -3],3498.181818181818,33.90909090909091,crit,-2.8181818181818183
14649,optical statute,14649,4,[ 1  1 -1  1],4401.75,37.25,crit,0.5
10724,optical submarine,10724,6,[-1 -3 -2 -1 -3  0],6852.333333333333,28.333333333333332,crit,-1.6666666666666667
5687,optical subsidy,5687,9,[ 1 -3 -2 -3 -3 -3 -2 -3 -3],3586.3333333333335,35.55555555555556,crit,-2.3333333333333335
18281,optical tennis,18281,10,[-3 -2 -3 -3 -3 -3 -3 -3  1 -2],3735.4,33.8,crit,-2.4
15140,optical tourist,15140,8,[-3 -3 -3 -3  3  0 -2 -3],4292.125,27.375,crit,-1.75
4871,optical traffic,4871,7,[-2 -1 -3 -2 -3 -2  2],7694.285714285715,35.42857142857143,crit,-1.5714285714285714
7489,optical twin,7489,11,[-3  3  1 -3 -2 -3 -2  1 -1  2 -3],4985.545454545455,27.181818181818183,crit,-0.9090909090909091
10194,optical vacuum,10194,4,[ 0  0  0 -1],3482.75,30.25,crit,-0.25
7981,optical wagon,7981,5,[-3 -3 -2 -3 -3],10913.4,26.8,crit,-2.8
10497,optical web,10497,6,[ 3 -3 -2 -3 -1 -3],4505.0,32.166666666666664,crit,-1.5
11925,optical yard,11925,6,[-2 -2 -3 -3 -3 -1],3658.5,38.666666666666664,crit,-2.3333333333333335
944,optional abolition,944,6,[-2 -3 -3  0  1  3],5495.333333333333,37.5,crit,-0.6666666666666666
19824,optional accounting,19824,3,[-2  3  1],3325.6666666666665,34.666666666666664,crit,0.6666666666666666
16470,optional alliance,16470,11,[ 3  2  3  1 -1  3  2  0  2  3 -1],5499.0,26.90909090909091,crit,1.5454545454545454
12783,optional animation,12783,7,[ 3 -3  2  0  3  3  2],4353.0,30.142857142857142,crit,1.4285714285714286
7151,optional aspiration,7151,7,[ 1 -2 -2  3 -1 -2  3],5286.857142857143,36.285714285714285,crit,0.0
4830,optional assassination,4830,7,[-3 -2  2  2  3  0  3],4069.285714285714,42.5,crit,0.7142857142857143
4001,optional broadcaster,4001,9,[ 2 -3  0  3  3 -2 -1  0 -2],4976.888888888889,31.666666666666668,crit,0.0
15304,optional cent,15304,6,[ 3  1 -3  0  3 -2],4120.5,29.666666666666668,crit,0.3333333333333333
14829,optional church,14829,8,[ 1 -3  3 -3 -1  2  0  2],3709.625,28.125,crit,0.125
16964,optional comfort,16964,3,[ 2  3 -3],2706.3333333333335,43.0,crit,0.6666666666666666
2608,optional electron,2608,4,[-2 -2 -1  0],3956.0,25.0,crit,-1.25
10716,optional equity,10716,11,[-2  0  3  0  1 -3  1  1  3  0  2],6112.545454545455,28.818181818181817,crit,0.5454545454545454
17705,optional estate,17705,8,[ 3  1 -2 -2  2  2  0 -3],6122.375,27.5,crit,0.125
9591,optional euro,9591,7,[ 1 -2 -1 -3 -1 -1 -2],3163.714285714286,26.142857142857142,crit,-1.2857142857142858
15087,optional fault,15087,7,[ 0  0  0  0  3  1 -2],5493.142857142857,32.857142857142854,crit,0.2857142857142857
7868,optional forestry,7868,4,[ 0  2 -2  1],7599.75,47.75,crit,0.25
15173,optional globe,15173,12,[-3 -2 -3 -3 -2 -3 -2 -3 -3  1 -2  3],4405.083333333333,26.333333333333332,crit,-1.8333333333333333
125,optional guest,125,8,[3 1 0 0 0 2 1 3],6980.5,30.375,crit,1.25
7334,optional habitat,7334,12,[ 2  1 -2  3  2  3 -1  3  0  2 -2  2],6170.416666666667,38.75,crit,1.0833333333333333
8643,optional hatred,8643,9,[-1  2 -1 -2  0 -3  1 -2  2],4398.555555555556,26.666666666666668,crit,-0.4444444444444444
1734,optional inflation,1734,8,[ 1  1 -2 -3  1 -3 -3  1],4615.25,31.25,crit,-0.875
1839,optional jewellery,1839,8,[ 3  2  2  2 -2  3 -1 -1],4114.25,28.75,crit,1.0
7180,optional mailing,7180,10,[-2  2  2  3  1  1  3  2  1 -2],3618.0,34.4,crit,1.1
3856,optional manipulation,3856,7,[ 3  3  2  2  2 -3  2],5300.571428571428,33.142857142857146,crit,1.5714285714285714
335,optional medication,335,6,[3 2 3 3 3 3],3502.5,38.833333333333336,crit,2.8333333333333335
7231,optional opposition,7231,8,[1 3 1 1 2 0 1 2],6751.25,49.375,crit,1.375
19955,optional paperback,19955,4,[ 1  1 -1  2],5122.0,36.5,crit,0.75
3898,optional rainfall,3898,12,[ 0 -1 -1 -2 -2 -3 -2  1  1 -3 -3  0],4786.916666666667,28.916666666666668,crit,-1.25
9298,optional screenplay,9298,7,[ 2  3  2  3  0 -1 -3],3366.4285714285716,29.428571428571427,crit,0.8571428571428571
386,optional sex,386,13,[ 3  2  2  3  3  2  3 -2  1  3  1  3  3],2955.769230769231,33.23076923076923,crit,2.076923076923077
15555,optional specialty,15555,9,[-3  1  1  0 -3  1 -1  0  1],5869.444444444444,29.88888888888889,crit,-0.3333333333333333
18096,optional struggle,18096,8,[ 2 -3 -1  3 -1 -2 -3 -2],3569.125,26.5,crit,-0.875
13219,optional tail,13219,5,[ 0 -1 -3 -2 -3],5106.2,38.2,crit,-1.8
4214,optional taste,4214,11,[ 2  0  1  2  3 -3  1 -1  3  1  0],3828.4545454545455,35.45454545454545,crit,0.8181818181818182
13922,optional trade,13922,7,[ 2  3  0  3  3  3 -1],4282.428571428572,33.857142857142854,crit,1.8571428571428572
17422,optional vice,17422,4,[-1 -2 -1  0],6687.5,36.0,crit,-1.0
14853,oral accessory,14853,7,[-3  3  0  1  3  3  3],3776.714285714286,32.285714285714285,crit,1.4285714285714286
4438,oral affiliate,4438,8,[-3  0 -3 -3 -3 -2 -3 -3],4970.75,32.125,crit,-2.5
18474,oral anime,18474,7,[-3 -3 -2  0 -3 -2 -3],5369.714285714285,29.857142857142858,crit,-2.2857142857142856
16330,oral automobile,16330,9,[-3 -3 -2 -2 -2 -3 -3 -3 -3],9473.777777777777,29.444444444444443,crit,-2.6666666666666665
18208,oral bin,18208,3,[-3 -2 -3],6779.333333333333,31.0,crit,-2.6666666666666665
11449,oral bush,11449,9,[-3 -2 -3 -3 -2 -3 -2  3 -3],6504.666666666667,31.444444444444443,crit,-2.0
15476,oral cancellation,15476,5,[-3  0 -1  0  1],4512.6,26.2,crit,-0.6
14800,oral chess,14800,7,[-3  1 -3 -3 -3 -3 -1],4176.142857142857,28.0,crit,-2.142857142857143
6400,oral college,6400,8,[-2 -3  1 -3 -3  1 -1 -1],4512.0,31.375,crit,-1.375
15661,oral cord,15661,8,[-3  0 -1  3 -1 -2 -2 -2],4714.125,24.875,crit,-1.0
17609,oral counter,17609,4,[-3  0 -3  1],4233.25,30.0,crit,-1.25
19560,oral courtyard,19560,9,[-3 -3 -3 -3 -3 -1 -3 -3 -3],4274.666666666667,36.77777777777778,crit,-2.7777777777777777
9454,oral dinosaur,9454,10,[-2 -3 -3 -3 -3 -3 -3 -3 -3 -3],3293.2,30.4,crit,-2.9
15295,oral dirt,15295,13,[ 1  0  3 -3  1 -1 -3  1  2 -3  2 -3 -3],6760.384615384615,29.923076923076923,crit,-0.46153846153846156
2906,oral dragon,2906,6,[-2 -3  0 -2 -1  0],3601.3333333333335,32.666666666666664,crit,-1.3333333333333333
12209,oral eligibility,12209,7,[-3 -3  2  2  1  0  3],4661.857142857143,31.571428571428573,crit,0.2857142857142857
10055,oral emergency,10055,6,[ 3  3 -1  3  3  3],6543.0,32.0,crit,2.3333333333333335
790,oral faith,790,5,[-3 -3 -3 -3 -3],4328.6,34.8,crit,-3.0
13989,oral grandson,13989,7,[-3 -3 -3 -3 -3 -3 -2],5234.428571428572,31.285714285714285,crit,-2.857142857142857
3645,oral hospital,3645,9,[ 3  0 -3 -3 -3  0 -3 -3 -3],3923.6666666666665,34.888888888888886,crit,-1.6666666666666667
10364,oral infantry,10364,5,[ 0 -3 -1  0 -3],4855.6,36.6,crit,-1.4
11300,oral mess,11300,9,[-1  2  2 -1  1  1 -3  1  3],4528.888888888889,31.77777777777778,crit,0.5555555555555556
8080,oral mix,8080,4,[ 0  1 -2  2],7833.25,36.5,crit,0.25
19323,oral necessity,19323,3,[-3  1  0],3385.0,21.333333333333332,crit,-0.6666666666666666
19250,oral ocean,19250,3,[-3 -3 -3],2989.3333333333335,36.666666666666664,crit,-3.0
5326,oral penny,5326,6,[-3 -3 -2 -3 -3 -3],21957.833333333332,29.5,crit,-2.8333333333333335
10625,oral rabbit,10625,3,[-3 -3 -3],2391.6666666666665,26.666666666666668,crit,-3.0
19279,oral reach,19279,7,[-3  0 -3 -2  1 -3  1],3836.1428571428573,27.428571428571427,crit,-1.2857142857142858
5733,oral refund,5733,6,[-3 -2 -2 -3 -3 -3],3036.0,33.666666666666664,crit,-2.6666666666666665
17669,oral shower,17669,6,[-3 -1 -3  2 -3 -2],4559.833333333333,51.166666666666664,crit,-1.6666666666666667
15656,oral something,15656,5,[-3  1  0 -3  1],5027.0,36.6,crit,-0.8
5294,oral sporting,5294,5,[-3 -3 -3 -3 -2],3374.2,28.2,crit,-2.8
3624,oral stadium,3624,11,[ 1 -3 -3 -3 -3 -2 -3 -3 -3  3 -3],3564.909090909091,33.0,crit,-2.0
3323,oral tender,3323,4,[-3 -2 -2 -3],5367.75,33.75,crit,-2.5
18769,oral tourism,18769,11,[-3 -2 -2  2 -3  2  1 -1 -3  1 -2],4372.0,28.636363636363637,crit,-0.9090909090909091
8154,oral trick,8154,8,[ 1  2  1  2  1 -1 -2  2],3828.125,29.25,crit,0.75
3693,oral validity,3693,13,[ 2  1  0  1 -1 -3 -2  0 -1  1  3 -3  3],3441.230769230769,25.846153846153847,crit,0.07692307692307693
15243,oral vet,15243,5,[-3 -3 -2 -3 -1],5937.4,33.4,crit,-2.4
573,oral wheel,573,2,[-3 -2],8561.5,32.5,crit,-2.5
15530,oral wildlife,15530,7,[-3 -3 -3 -3 -2 -3 -3],3034.8571428571427,39.142857142857146,crit,-2.857142857142857
161,oral wood,161,10,[-3 -3 -3 -3 -3 -3 -3 -3 -3 -3],3399.9,35.9,crit,-3.0
5859,ordinary blogs,5859,13,[0 2 3 3 2 3 0 3 3 1 3 2 2],3637.846153846154,40.23076923076923,crit,2.076923076923077
11497,ordinary buying,11497,9,[ 2  1 -1  1  2  2  2  1  1],4102.888888888889,28.333333333333332,crit,1.2222222222222223
17820,ordinary comrade,17820,2,[1 3],3078.5,32.0,crit,2.0
19596,ordinary emperor,19596,7,[ 1  3  3  3 -1  3  3],5022.285714285715,37.0,crit,2.142857142857143
18526,ordinary encryption,18526,6,[1 3 2 2 1 3],3849.5,28.5,crit,2.0
2707,ordinary highlight,2707,10,[-1  3 -2  1  0  3 -2  3  1 -2],5855.9,30.6,crit,0.4
9808,ordinary hint,9808,12,[ 1 -1  3  3  3  2  1  2 -2  2  1  3],5118.416666666667,40.083333333333336,crit,1.5
19163,ordinary keywords,19163,8,[3 3 3 3 3 3 0 2],5221.125,31.5,crit,2.5
5237,ordinary premium,5237,8,[-2  1  0  3 -2 -2  1  1],3592.5,32.125,crit,0.0
19745,ordinary prevention,19745,3,[ 2  0 -3],3465.0,30.0,crit,-0.3333333333333333
7214,ordinary prosperity,7214,7,[ 2 -2  0  2 -2  2 -3],5122.714285714285,29.142857142857142,crit,-0.14285714285714285
8046,ordinary ton,8046,5,[ 0  0 -2 -3 -2],5199.4,33.8,crit,-1.4
1523,organic alignment,1523,13,[-3 -3  1 -2 -3 -1  1 -1 -2 -3 -1  1  2],3797.3076923076924,30.615384615384617,crit,-1.0769230769230769
12694,organic allegation,12694,10,[-2 -3 -2 -3 -3 -3 -2  2  2 -3],6690.5,29.9,crit,-1.7
4065,organic ancestry,4065,6,[ 3  1  2 -2 -3 -1],4390.166666666667,35.333333333333336,crit,0.0
297,organic borough,297,11,[ 1 -2  2 -3 -3 -3 -3 -1 -1  2  1],6453.636363636364,38.36363636363637,crit,-0.9090909090909091
126,organic commander,126,762,"[-3 -3 -3 -2 -2 -3 -1  2 -3 -3  1  2 -1  1  3 -2 -3 -2 -1 -1 -3 -3  1 -2
 -3 -2 -3 -1 -3 -3 -3 -2 -3 -3 -2 -1 -3 -2  0 -3 -3 -3  0 -3 -1  0 -3 -3
 -3  1 -3 -3  1  1  0 -3 -3  1 -1 -3 -3 -3 -2 -3 -3 -3 -1 -2  3 -3 -1 -3
 -3  1 -2 -3 -3 -3 -2  3 -1  1 -2 -2 -2  1  3 -2 -3 -3 -2 -3 -3 -1 -3 -3
  1 -3  2 -3  0 -2 -2 -3 -2 -3 -3 -2 -3 -3 -2  2  0 -3 -3 -2 -3 -3 -2 -2
  1 -3  3 -3 -2 -3 -2 -3 -3 -3 -2 -3 -2 -3 -3  1 -3  0 -3 -1 -3  1 -3 -3
  3 -3 -2  1 -2 -3 -3 -3 -3  3  2 -2 -2 -3 -1 -2 -1 -3 -3 -2 -3  0 -3 -1
 -2 -3 -2 -3 -3 -1 -3 -3 -2  0 -2 -1 -2 -2 -1 -3 -2 -2  0 -3  1 -2 -3 -2
 -1 -3 -2 -2 -1 -3  2 -3 -2 -3 -1  2 -1 -3 -3  0 -3 -2  0  0 -3 -3 -2 -1
 -3  3 -3 -3 -2 -2  2  1  3 -2 -2  0  0 -3 -3 -3 -3 -1 -3 -2 -3 -2 -2 -3
 -2 -3 -1 -3 -3 -3 -2 -3 -1 -3  0 -3  1  2  1  0 -3 -3 -1 -2 -2 -3 -2 -3
  0 -3 -3 -2 -2  1 -3 -3 -2 -3 -3 -3 -2 -3 -3 -2 -2 -3 -3 -3 -3 -2 -3 -2
 -3 -2 -3 -1 -3 -1  2 -1 -3 -2  3 -2  2 -3  0 -3 -3 -1 -2 -3 -3 -1  0 -3
  0 -2  0 -3 -3  2 -1 -2 -3 -3 -1 -3 -1  0  0 -2  0  1 -3 -3  3 -3 -2 -1
 -3 -2  0  1 -3 -3 -3 -1  1 -3 -3 -2 -3 -1 -3 -1 -3 -2 -3 -3  0 -2 -2 -3
 -2 -3 -3 -3 -3 -1 -3 -2 -3 -3  0  0 -2 -2  0 -2 -3 -3 -3  1  1 -3  0 -1
 -1 -3 -3 -2 -3  3  1 -3  0  0 -3 -1 -3 -3 -1 -1 -2 -2 -3 -3 -1 -3 -1 -3
 -2 -3  0 -3 -3 -2 -2  3 -2 -3 -3 -3 -1 -1 -2 -3 -3  1 -3 -3 -3 -3 -3 -3
 -3 -3 -3  1  0 -2 -3 -3 -3 -3 -3  3  1 -3 -2 -2  1 -1  1 -3  2 -3 -2 -3
 -2 -1 -1 -3 -1 -3 -2  1 -2 -3 -3 -1 -3 -3  0  3 -1 -2  0 -2 -2  1 -1 -2
 -1 -3 -2 -3 -3 -3 -3 -3 -2 -1  0 -3 -2 -3 -2  0 -3 -3 -3 -3 -3 -3 -3 -2
  1 -3 -2  1 -3 -2 -2 -1  1 -2  0 -3 -3 -3 -3  0 -3 -2 -3 -3 -3 -2  1 -3
  1 -3 -2 -3 -3 -3 -3 -1  0  1  0 -3 -3 -3  0  1 -3  0 -3 -3 -3 -3  3 -3
 -1 -2 -1 -2 -2 -2 -2 -3 -2 -2 -3 -3 -3 -2 -3 -3 -1 -3 -3 -2 -1 -3 -3  0
 -3 -3 -2 -2 -2 -3  2 -1 -1  0 -3  0 -1 -3 -3  2  1 -3 -2 -3 -2 -1 -3 -2
 -3 -3 -3 -3 -1 -3 -2 -3 -3 -3 -2  3  0 -3 -2 -3 -3 -3 -1  1 -2 -2 -2 -1
  2 -2 -2 -1 -3 -3 -3 -3 -3 -2  3 -3 -3 -3  2 -2  1 -3 -3 -2  2 -2 -1 -3
  1  0  1 -3 -2 -2 -3  0  0 -3  1 -2 -3 -2 -1 -1 -1 -3 -3 -3  0 -3 -3 -3
 -1  3 -3  0 -1 -2 -3  0 -3  0 -2 -1 -3 -3 -3  1 -3 -3  1  0 -1 -2 -3 -3
 -3 -3 -3 -3 -1 -2 -1 -3  3 -2 -3 -3 -3  1 -3 -1 -1 -3 -1  1  0 -3 -1 -2
 -3 -1 -3 -2 -3 -3 -2 -1 -3 -3 -3 -3 -2 -1 -3 -3 -1 -1 -3  0 -3 -3 -1 -2
 -3 -1 -3 -1  0 -2 -2 -3 -3  0  0 -2 -3 -3  1 -3 -3 -3]",5128.234908136483,32.337713534822605,anti,-1.7480314960629921
273,organic comment,273,8,[ 1  3 -2  2  3  3  1 -2],3294.875,28.25,crit,1.125
2664,organic congregation,2664,6,[-1 -3 -1 -1  1 -2],5011.666666666667,43.666666666666664,crit,-1.1666666666666667
2581,organic conscience,2581,7,[-3 -3 -3 -2 -2  2  0],5286.0,26.0,crit,-1.5714285714285714
17570,organic crap,17570,3,[ 3  2 -1],5425.333333333333,35.666666666666664,crit,1.3333333333333333
8939,organic dance,8939,9,[ 1  3 -3 -1 -2  1 -1  1 -3],2628.3333333333335,27.555555555555557,crit,-0.4444444444444444
7453,organic dignity,7453,5,[-2 -2 -3 -2 -3],2882.0,29.0,crit,-2.4
19375,organic drought,19375,8,[-2 -2 -1 -3  3 -3 -2 -3],3823.375,33.125,crit,-1.625
11864,organic fracture,11864,8,[-3 -2  0  3  1 -3  2  0],4401.125,39.5,crit,-0.25
2992,organic genius,2992,6,[ 3  2 -3  0  2  0],4438.833333333333,32.666666666666664,crit,0.6666666666666666
2123,organic ghost,2123,6,[-3 -3 -2  1  1 -3],2548.3333333333335,35.166666666666664,crit,-1.5
2308,organic gold,2308,9,[ 1  1  2  1  1  3 -2  3 -1],4437.888888888889,33.22222222222222,crit,1.0
16500,organic hair,16500,9,[-3  1  2  2  1 -3  3  3  2],8031.888888888889,28.11111111111111,crit,0.8888888888888888
13584,organic harassment,13584,9,[-2  0 -3 -3 -3 -2 -2 -2  0],3586.777777777778,26.333333333333332,crit,-1.8888888888888888
6534,organic homework,6534,7,[-3 -3 -3  1 -2 -2  0],2953.714285714286,36.0,crit,-1.7142857142857142
16178,organic hunger,16178,7,[ 0 -1 -3 -3  0 -2 -3],6400.571428571428,39.57142857142857,crit,-1.7142857142857142
16471,organic investigation,16471,8,[-1 -2  2  2  3 -3 -2  1],4558.125,28.25,crit,0.0
6145,organic main,6145,5,[ 2 -3 -1 -3  1],4974.8,27.2,crit,-0.8
17549,organic mate,17549,13,[-2 -3  0  2 -3 -3 -3 -3  2 -1 -1 -3 -2],6402.538461538462,30.923076923076923,crit,-1.5384615384615385
5000,organic passport,5000,7,[-3 -3  3 -3 -2 -2 -3],2935.8571428571427,33.42857142857143,crit,-1.8571428571428572
16608,organic patron,16608,8,[-2 -3 -3  1  3 -1  0  1],4635.25,26.375,crit,-0.5
18737,organic proceed,18737,8,[-3  1 -3  1  3  3 -3 -3],6181.875,28.0,crit,-0.5
15858,organic qualification,15858,3,[ 2  1 -2],2507.3333333333335,47.666666666666664,crit,0.3333333333333333
12851,organic rail,12851,7,[-3 -2 -3 -2  2 -3  0],4974.285714285715,28.428571428571427,crit,-1.5714285714285714
12993,organic ramp,12993,8,[ 2  1 -3 -3 -3 -2 -1  0],3205.375,30.75,crit,-1.125
4523,organic sampling,4523,11,[ 3  3  3  1  2  3  1 -1  3 -1 -2],4737.272727272727,31.90909090909091,crit,1.3636363636363635
3075,organic sequence,3075,7,[ 2  1  0 -1 -3  2  1],19749.714285714286,40.0,crit,0.2857142857142857
15225,organic sharing,15225,10,[-3 -2 -2 -1 -1  2 -3 -1  0 -2],4033.2,30.6,crit,-1.3
12466,organic skull,12466,7,[ 1 -3  2  1  0 -3 -2],6580.142857142857,33.0,crit,-0.5714285714285714
13840,organic son,13840,7,[-3 -3 -3  3  0 -2 -2],9412.0,42.285714285714285,crit,-1.4285714285714286
8554,organic speed,8554,10,[-3 -3 -3 -3 -2  3 -3 -3  1 -3],4057.7,32.4,crit,-1.9
14224,organic strap,14224,5,[-2 -3  0 -3 -3],3075.2,37.8,crit,-2.2
18731,organic tear,18731,7,[-2  3 -2 -3 -2 -2  3],5326.857142857143,28.142857142857142,crit,-0.7142857142857143
15819,organic terminology,15819,7,[-3 -2  3  3 -2  3  3],4229.714285714285,30.142857142857142,crit,0.7142857142857143
14242,organic tragedy,14242,11,[-1  1 -2 -1 -1  1 -3 -2  1 -2 -1],4689.636363636364,31.636363636363637,crit,-0.9090909090909091
3405,organic visa,3405,13,[ 0 -2 -3 -3 -3 -3 -3 -3 -3 -3 -3  2 -2],5333.615384615385,35.30769230769231,crit,-2.230769230769231
3904,organic wheelchair,3904,6,[ 0 -3 -2 -3 -1  2],3457.3333333333335,30.333333333333332,crit,-1.1666666666666667
5106,organisational advocacy,5106,10,[ 0  2  3 -1 -2  3 -2  3 -1 -2],11411.3,27.6,crit,0.3
4630,organisational ally,4630,4,[ 3  0 -2 -1],3866.25,44.75,crit,0.0
5197,organisational apology,5197,8,[-3  2  2  0  1  3  3  3],5278.125,32.375,crit,1.375
16868,organisational arc,16868,8,[ 2  1  1  2 -3 -3  1 -3],4043.375,38.0,crit,-0.25
11979,organisational bar,11979,6,[ 3  3 -2  0 -3 -3],3973.8333333333335,24.833333333333332,crit,-0.3333333333333333
16587,organisational chemical,16587,5,[ 2 -2 -3 -2 -3],8788.0,24.8,crit,-1.6
13652,organisational clarification,13652,6,[ 2  3 -3 -2 -2 -3],4165.0,35.666666666666664,crit,-0.8333333333333334
12704,organisational color,12704,7,[-1  1 -1  0  2  2 -1],4093.1428571428573,34.285714285714285,crit,0.2857142857142857
9305,organisational cooking,9305,5,[-3 -3 -1  3  2],4485.6,36.0,crit,-0.4
16381,organisational dial,16381,8,[-3 -1 -1 -1 -2 -1 -3 -3],10456.0,32.0,crit,-1.875
600,organisational doctor,600,5,[ 0 -2  1 -1  0],4784.0,45.0,crit,-0.4
7237,organisational dynasty,7237,6,[ 1 -3 -3  1 -1 -1],6309.833333333333,31.5,crit,-1.0
1099,organisational globalisation,1099,8,[2 1 1 3 2 2 2 0],4422.375,41.375,crit,1.625
19889,organisational graphics,19889,4,[1 3 3 1],4979.75,23.75,crit,2.0
11218,organisational lump,11218,8,[-3  1 -3 -3 -3 -3 -1 -3],5831.75,32.0,crit,-2.25
2130,organisational merit,2130,5,[2 1 1 2 2],3570.2,27.2,crit,1.6
18523,organisational mosque,18523,3,[ 1  0 -1],5616.666666666667,22.333333333333332,crit,0.0
15076,organisational neglect,15076,3,[ 2 -2  3],7423.666666666667,32.666666666666664,crit,1.0
8470,organisational pay,8470,10,[ 1  2 -1  1  1  2  2  0  3  3],4959.3,35.7,crit,1.4
12946,organisational petrol,12946,6,[ 1  3  1 -1 -2 -2],6543.0,45.0,crit,0.0
18296,organisational progression,18296,10,[ 3  3  3  2 -1  3  3 -1  2 -3],3105.0,27.0,crit,1.4
11535,organisational protagonist,11535,10,[-3 -2  1  0 -1 -1  1  2  1 -3],7198.2,38.1,crit,-0.5
7005,organisational salary,7005,12,[-1 -3  2  1 -2  1  2  0  0 -3 -1 -3],39342.416666666664,29.416666666666668,crit,-0.5833333333333334
3700,organisational stop,3700,11,[-3  2  0 -1 -3  0 -2  0 -1 -3  0],4275.181818181818,27.636363636363637,crit,-1.0
13093,organisational syndrome,13093,9,[ 0 -2 -3  3  3 -2  1  2 -1],3691.6666666666665,33.111111111111114,crit,0.1111111111111111
13446,organisational technician,13446,10,[ 2  3 -3  3  0  3  2  2 -2 -3],7311.4,31.1,crit,0.7
17899,organisational testament,17899,7,[ 2 -3  0 -2 -1 -2 -3],6342.285714285715,38.142857142857146,crit,-1.2857142857142858
2430,organisational tourism,2430,7,[-3  2  0  1  3 -2  2],3693.714285714286,30.142857142857142,crit,0.42857142857142855
2011,organisational town,2011,6,[-1 -3 -2  3 -2  3],6242.166666666667,31.333333333333332,crit,-0.3333333333333333
19528,organisational visa,19528,3,[-2 -3 -1],3088.0,30.666666666666668,crit,-2.0
16476,organisational waterway,16476,8,[-2 -3 -2 -3 -3 -1 -2 -3],6081.125,25.875,crit,-2.375
